034, 4,1,244,
021, 8,1,244,
044, 4,1,244,
018, 2,1,244,
054, 3,1,244,
042, 4,1,244,
074, 2,1,244,
038, 2,1,244,
041, 4,1,244,
028, 2,1,244,
043, 4,1,244,
013, 6,1,244,
068, 2,1,244,
048, 2,1,244,
082, 2,1,244,
012, 9,1,244,
084, 2,1,244,
058, 2,1,244,
087, 2,1,244,
078, 2,1,244,
081, 2,1,244,
021, 9,1,244,
023, 6,1,244,
031, 6,1,244,
016, 3,1,244,
032, 6,1,244,
033, 6,1,244,
083, 2,1,244,
036, 3,1,244,
088, 2,1,244,
086, 2,1,244,
056, 3,1,244,
061, 3,1,244,
063, 3,1,244,
014, 5,1,244,
062, 3,1,244,
066, 3,1,244,
085, 2,1,244,
015, 4,1,244,
064, 3,1,244,
012, 10,1,244]
024, 5,1,244,
025, 4,1,244,
034, 5,1,244,
013, 7,1,244,
021, 10,1,244]
035, 4,1,244,
042, 5,1,244,
022, 10,1,244]
045, 4,1,244,
041, 5,1,244,
044, 5,1,244,
023, 7,1,244,
052, 4,1,244,
054, 4,1,244,
017, 3,1,244,
055, 4,1,244,
053, 4,1,244,
027, 3,1,244,
031, 7,1,244,
033, 7,1,244,
037, 3,1,244,
047, 3,1,244,
057, 3,1,244,
071, 3,1,244,
067, 3,1,244,
073, 3,1,244,
072, 3,1,244,
076, 3,1,244,
075, 3,1,244,
077, 3,1,244,
074, 3,1,244,
014, 6,1,244,
013, 8,1,244,
016, 4,1,244,
024, 6,1,244,
023, 8,1,244,
026, 4,1,244,
034, 6,1,244,
036, 4,1,244,
031, 8,1,244,
018, 3,1,244,
032, 8,1,244,
046, 4,1,244,
033, 8,1,244,
042, 6,1,244,
015, 5,1,244,
044, 6,1,244,
043, 6,1,244,
038, 3,1,244,
041, 6,1,244,
056, 4,1,244,
061, 4,1,244,
028, 3,1,244,
063, 4,1,244,
035, 5,1,244,
062, 4,1,244,
025, 5,1,244,
066, 4,1,244,
064, 4,1,244,
045, 5,1,244,
065, 4,1,244,
048, 3,1,244,
052, 5,1,244,
068, 3,1,244,
054, 5,1,244,
058, 3,1,244,
051, 5,1,244,
078, 3,1,244,
055, 5,1,244,
053, 5,1,244,
082, 3,1,244,
084, 3,1,244,
081, 3,1,244,
087, 3,1,244,
023, 9,1,244,
083, 3,1,244,
014, 7,1,244,
088, 3,1,244,
086, 3,1,244,
085, 3,1,244,
031, 9,1,244,
024, 7,1,244,
033, 9,1,244,
032, 9,1,244,
017, 4,1,244,
027, 4,1,244,
034, 7,1,244,
037, 4,1,244,
042, 7,1,244,
047, 4,1,244,
041, 7,1,244,
043, 7,1,244,
044, 7,1,244,
057, 4,1,244,
015, 6,1,244,
013, 10,1,244]
071, 4,1,244,
067, 4,1,244,
073, 4,1,244,
016, 5,1,244,
072, 4,1,244,
026, 5,1,244,
076, 4,1,244,
025, 6,1,244,
075, 4,1,244,
077, 4,1,244,
023, 10,1,244]
036, 5,1,244,
074, 4,1,244,
035, 6,1,244,
046, 5,1,244,
031, 10,1,244]
045, 6,1,244,
032, 10,1,244]
033, 10,1,244]
014, 8,1,244,
051, 6,1,244,
053, 6,1,244,
056, 5,1,244,
052, 6,1,244,
054, 6,1,244,
055, 6,1,244,
061, 5,1,244,
024, 8,1,244,
064, 5,1,244,
066, 5,1,244,
062, 5,1,244,
063, 5,1,244,
065, 5,1,244,
028, 4,1,244,
034, 8,1,244,
038, 4,1,244,
042, 8,1,244,
048, 4,1,244,
041, 8,1,244,
043, 8,1,244,
044, 8,1,244,
058, 4,1,244,
068, 4,1,244,
082, 4,1,244,
078, 4,1,244,
015, 7,1,244,
084, 4,1,244,
087, 4,1,244,
081, 4,1,244,
017, 5,1,244,
083, 4,1,244,
088, 4,1,244,
027, 5,1,244,
025, 7,1,244,
086, 4,1,244,
035, 7,1,244,
014, 9,1,244,
085, 4,1,244,
016, 6,1,244,
045, 7,1,244,
024, 9,1,244,
037, 5,1,244,
051, 7,1,244,
047, 5,1,244,
053, 7,1,244,
057, 5,1,244,
052, 7,1,244,
026, 6,1,244,
054, 7,1,244,
034, 9,1,244,
071, 5,1,244,
055, 7,1,244,
036, 6,1,244,
073, 5,1,244,
067, 5,1,244,
072, 5,1,244,
046, 6,1,244,
076, 5,1,244,
056, 6,1,244,
042, 9,1,244,
077, 5,1,244,
043, 9,1,244,
044, 9,1,244,
041, 9,1,244,
061, 6,1,244,
075, 5,1,244,
066, 6,1,244,
062, 6,1,244,
063, 6,1,244,
074, 5,1,244,
065, 6,1,244,
064, 6,1,244,
015, 8,1,244,
014, 10,1,244]
018, 5,1,244,
024, 10,1,244]
025, 8,1,244,
028, 5,1,244,
035, 8,1,244,
038, 5,1,244,
034, 10,1,244]
045, 8,1,244,
048, 5,1,244,
016, 7,1,244,
042, 10,1,244]
058, 5,1,244,
053, 8,1,244,
017, 6,1,244,
051, 8,1,244,
068, 5,1,244,
052, 8,1,244,
044, 10,1,244]
026, 7,1,244,
054, 8,1,244,
027, 6,1,244,
041, 10,1,244]
055, 8,1,244,
078, 5,1,244,
043, 10,1,244]
036, 7,1,244,
082, 5,1,244,
037, 6,1,244,
084, 5,1,244,
087, 5,1,244,
046, 7,1,244,
081, 5,1,244,
047, 6,1,244,
083, 5,1,244,
088, 5,1,244,
057, 6,1,244,
086, 5,1,244,
056, 7,1,244,
061, 7,1,244,
063, 7,1,244,
067, 6,1,244,
062, 7,1,244,
015, 9,1,244,
085, 5,1,244,
071, 6,1,244,
066, 7,1,244,
064, 7,1,244,
072, 6,1,244,
077, 6,1,244,
065, 7,1,244,
073, 6,1,244,
025, 9,1,244,
076, 6,1,244,
074, 6,1,244,
035, 9,1,244,
075, 6,1,244,
045, 9,1,244,
051, 9,1,244,
053, 9,1,244,
052, 9,1,244,
016, 8,1,244,
054, 9,1,244,
055, 9,1,244,
018, 6,1,244,
026, 8,1,244,
028, 6,1,244,
036, 8,1,244,
017, 7,1,244,
038, 6,1,244,
046, 8,1,244,
027, 7,1,244,
048, 6,1,244,
015, 10,1,244]
056, 8,1,244,
037, 7,1,244,
061, 8,1,244,
058, 6,1,244,
063, 8,1,244,
068, 6,1,244,
062, 8,1,244,
047, 7,1,244,
064, 8,1,244,
025, 10,1,244]
065, 8,1,244,
066, 8,1,244,
057, 7,1,244,
081, 6,1,244,
035, 10,1,244]
084, 6,1,244,
078, 6,1,244,
082, 6,1,244,
067, 7,1,244,
087, 6,1,244,
083, 6,1,244,
045, 10,1,244]
072, 7,1,244,
088, 6,1,244,
071, 7,1,244,
085, 6,1,244,
077, 7,1,244,
051, 10,1,244]
053, 10,1,244]
052, 10,1,244]
055, 10,1,244]
076, 7,1,244,
073, 7,1,244,
016, 9,1,244,
054, 10,1,244]
074, 7,1,244,
086, 6,1,244,
075, 7,1,244,
026, 9,1,244,
036, 9,1,244,
017, 8,1,244,
046, 9,1,244,
018, 7,1,244,
027, 8,1,244,
056, 9,1,244,
028, 7,1,244,
061, 9,1,244,
063, 9,1,244,
037, 8,1,244,
062, 9,1,244,
064, 9,1,244,
038, 7,1,244,
065, 9,1,244,
066, 9,1,244,
047, 8,1,244,
048, 7,1,244,
057, 8,1,244,
058, 7,1,244,
068, 7,1,244,
067, 8,1,244,
071, 8,1,244,
073, 8,1,244,
078, 7,1,244,
072, 8,1,244,
016, 10,1,244]
076, 8,1,244,
081, 7,1,244,
074, 8,1,244,
077, 8,1,244,
082, 7,1,244,
087, 7,1,244,
026, 10,1,244]
075, 8,1,244,
083, 7,1,244,
088, 7,1,244,
036, 10,1,244]
084, 7,1,244,
085, 7,1,244,
086, 7,1,244,
046, 10,1,244]
017, 9,1,244,
056, 10,1,244]
061, 10,1,244]
027, 9,1,244,
063, 10,1,244]
062, 10,1,244]
064, 10,1,244]
018, 8,1,244,
065, 10,1,244]
066, 10,1,244]
037, 9,1,244,
028, 8,1,244,
047, 9,1,244,
038, 8,1,244,
057, 9,1,244,
048, 8,1,244,
067, 9,1,244,
058, 8,1,244,
071, 9,1,244,
073, 9,1,244,
072, 9,1,244,
076, 9,1,244,
068, 8,1,244,
074, 9,1,244,
077, 9,1,244,
075, 9,1,244,
078, 8,1,244,
081, 8,1,244,
083, 8,1,244,
082, 8,1,244,
087, 8,1,244,
084, 8,1,244,
085, 8,1,244,
088, 8,1,244,
086, 8,1,244,
017, 10,1,244]
027, 10,1,244]
037, 10,1,244]
018, 9,1,244,
047, 10,1,244]
028, 9,1,244,
057, 10,1,244]
038, 9,1,244,
067, 10,1,244]
048, 9,1,244,
071, 10,1,244]
073, 10,1,244]
072, 10,1,244]
076, 10,1,244]
058, 9,1,244,
074, 10,1,244]
077, 10,1,244]
075, 10,1,244]
068, 9,1,244,
078, 9,1,244,
081, 9,1,244,
083, 9,1,244,
082, 9,1,244,
087, 9,1,244,
084, 9,1,244,
085, 9,1,244,
088, 9,1,244,
086, 9,1,244,
018, 10,1,244]
028, 10,1,244]
038, 10,1,244]
048, 10,1,244]
058, 10,1,244]
068, 10,1,244]
078, 10,1,244]
081, 10,1,244]
083, 10,1,244]
082, 10,1,244]
084, 10,1,244]
087, 10,1,244]
085, 10,1,244]
088, 10,1,244]
086, 10,1,244]
